Feature ID,Taxon,Confidence
#q2:types,categorical,categorical
bc3efa6c9e3a4ab52f8c364ee22cf1d5,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.791081093
b897888eaf700e140045bbedefd4b382,k__Bacteria,0.996935495
bb96dfcdd1744de11d7e536f5fb7a1e6,k__Bacteria,0.990673398
4222a4360cd6a7b0f43ea94914a8e86f,k__Bacteria; p__OD1,0.733444932
b25afe81be7ae0c5123bc0e730529196,k__Bacteria,0.997639613
fc6e6a1e89d3dc91063edf554416a786,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,0.971535506
4b01d1de591008e39e1800879fa87937,k__Bacteria,0.974655669
e154b4096e09a449824dbce4f71063ae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.999937337
77f593d8df944dc5c4a3b56907120058,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.810200567
ec44add83b3d96f919791764e853de9a,k__Bacteria,0.99568023
8a00bfcdf02f0d5b612dea1d2d07b4a0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria,0.999999998
0177f9ff8d61c46328cbb171beda0c44,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae,0.896859938
194cd71af8e5e22fc75a5a37f880da19,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__,0.999998446
e39085dd918e7fc126ee7a954f74b801,k__Bacteria,0.989515697
4ec1dc3746a1e18a10df26396376933e,k__Bacteria,0.994337665
1f2de095fc4e3b67d76d1800c6f60f18,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.831235685
14cb1c99e0773769a086d898cb65e526,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,0.871731779
dc07072b18060d82ce06fe367710864d,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__,0.812506976
d6aa2e057a457b1def7d95c4f644f7ee,k__Bacteria,0.996386826
1999776a63ca9a9aca6918797811a627,k__Bacteria,0.990997297
f64a0c4cb747c55ec6035fe9727401b3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,0.999999996
1f3b490a764ec549c9fc72c69ab3f233,k__Bacteria,0.936109521
b0ae80d871416c95441a917a737b7661,k__Bacteria,0.964717231
1e4eae3a84142170dfe8fb064c5cf687,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.752531009
d03af264c5afb1e836151fb25148651f,k__Bacteria; p__OD1,0.702787327
d2728020813f80d0993701ade99378c6,k__Bacteria,0.969251095
f47986063245d359f17aebcbaab5abb5,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.999853438
7c19b17cb2ea49691e6c645e2c871217,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.999969244
8b161642c6bc67a686fa1aa3fb575fba,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__,0.999999153
